synopsis_plagiarism_similarity,title_length,description_length,synopsis_length,title_word_count,description_word_count,synopsis_word_count,title_sentiment,description_sentiment,synopsis_sentiment,description_readability,synopsis_readability,num_locations,rehearsal_to_shooting_days,production_duration_months,num_crew_roles,avg_crew_compensation,max_crew_compensation,pct_negotiable_crew,num_casting_roles,num_male_roles,num_female_roles,num_nonbinary_roles,gender_diversity_score,avg_casting_compensation,max_casting_compensation,pct_negotiable_casting,age_range_diversity,casting_description_sentiment,project_duration_days,project_year,project_month,project_type_id,package_type_of_user,has_major_city,is_summer_production,is_winter_production,has_director,has_assistant_director,has_child_actors,is_holiday_season,review_status
0.23,32.0,196.0,98.0,3.0,31.0,15.0,0.0,0.4939,0.2263,68.61741935483872,49.48000000000002,1.0,15.0,3.0,4.0,39000.0,48000.0,0.0,6.0,1.0,0.0,5.0,0.2777777777777777,30666.666666666668,39000.0,50.0,3.0,0.2298,114.0,2025.0,8.0,Short Film,premium,True,True,False,False,False,True,False,Approved
0.01,30.0,192.0,128.0,3.0,33.0,19.0,0.0,0.1531,-0.3818,91.81363636363639,44.564561403508776,2.0,15.0,1.0,2.0,34000.0,34000.0,50.0,5.0,3.0,1.0,1.0,0.5599999999999999,24666.666666666668,31000.0,40.0,3.0,0.05554000000000001,32.0,2024.0,6.0,Short Film,premium,False,True,False,False,False,True,False,Approved
0.89,33.0,113.0,122.0,3.0,17.0,19.0,0.0,0.6597,-0.2023,48.25066176470591,66.82771929824563,2.0,25.0,3.0,3.0,16000.0,16000.0,66.66666666666666,5.0,2.0,2.0,1.0,0.6399999999999999,28000.0,30000.0,60.0,4.0,0.48672000000000004,107.0,2024.0,8.0,Film,free,True,False,False,False,False,True,False,Rejected
0.73,49.0,131.0,125.0,5.0,19.0,19.0,0.0,0.1779,0.4767,57.9224561403509,49.01719298245615,1.0,18.0,1.0,5.0,32000.0,45000.0,20.0,4.0,1.0,2.0,1.0,0.625,32000.0,32000.0,75.0,4.0,0.45619999999999994,36.0,2024.0,12.0,Documentary,premium,True,False,True,False,False,True,True,Needs Review
0.9,25.0,171.0,144.0,3.0,26.0,22.0,0.4939,0.8271,0.6808,68.14930769230773,63.93263636363636,2.0,26.0,1.0,2.0,28000.0,35000.0,0.0,5.0,2.0,1.0,2.0,0.6399999999999999,36000.0,37000.0,60.0,5.0,0.010199999999999987,50.0,2026.0,1.0,Film,free,True,False,True,False,False,True,True,Rejected
0.19,46.0,154.0,121.0,3.0,22.0,18.0,0.0,0.8176,0.6369,26.346212121212147,45.64500000000001,2.0,28.0,2.0,4.0,34000.0,45000.0,50.0,6.0,2.0,3.0,1.0,0.6111111111111112,25000.0,35000.0,50.0,3.0,0.27714999999999995,61.0,2026.0,2.0,Theater,free,True,False,False,False,False,True,False,Approved
0.94,31.0,113.0,145.0,3.0,18.0,23.0,0.0,0.8074,-0.34,69.14500000000001,53.86831521739131,2.0,17.0,1.0,5.0,27500.0,37000.0,60.0,6.0,2.0,0.0,4.0,0.4444444444444444,17666.666666666668,19000.0,50.0,5.0,0.044816666666666664,35.0,2025.0,5.0,TV,basic,True,True,False,False,False,True,False,Rejected
0.04,28.0,131.0,57.0,3.0,20.0,9.0,0.0,0.2023,-0.2023,70.63000000000002,61.26750000000001,2.0,23.0,5.0,3.0,36500.0,41000.0,33.33333333333333,4.0,2.0,0.0,2.0,0.5,28000.0,36000.0,50.0,3.0,-0.0232,169.0,2025.0,7.0,Film,basic,True,True,False,False,False,True,False,Approved
0.78,22.0,115.0,128.0,3.0,17.0,18.0,0.5719,-0.2263,0.6822,38.29772058823531,33.067500000000024,1.0,11.0,2.0,5.0,32750.0,43000.0,20.0,6.0,1.0,3.0,2.0,0.6111111111111112,25000.0,35000.0,0.0,4.0,0.060483333333333354,80.0,2024.0,11.0,Theater,free,True,False,False,False,False,True,True,Needs Review
0.92,32.0,151.0,54.0,4.0,25.0,7.0,0.25,0.8442,0.0,71.89925000000002,21.99678571428572,3.0,27.0,4.0,3.0,35666.666666666664,42000.0,0.0,4.0,2.0,2.0,0.0,0.5,23000.0,23000.0,75.0,3.0,0.45539999999999997,134.0,2024.0,8.0,Theater,premium,True,False,False,False,False,True,False,Rejected
0.03,31.0,161.0,74.0,3.0,26.0,11.0,0.0,0.5296,0.25,72.2828205128205,39.7434090909091,1.0,18.0,3.0,5.0,32000.0,50000.0,60.0,5.0,3.0,0.0,2.0,0.48,27333.333333333332,34000.0,40.0,4.0,0.33246000000000003,119.0,2024.0,6.0,TV,basic,False,True,False,False,True,True,False,Approved
0.58,31.0,115.0,124.0,3.0,16.0,17.0,0.0,0.5267,0.5106,53.3716666666667,26.906862745098067,1.0,14.0,3.0,2.0,17000.0,20000.0,0.0,6.0,3.0,1.0,2.0,0.6111111111111112,0.0,0.0,100.0,3.0,0.012283333333333313,118.0,2024.0,8.0,TV,premium,True,True,False,False,False,True,False,Needs Review
0.28,38.0,136.0,148.0,4.0,19.0,24.0,0.5423,0.0772,0.6249,46.171644736842126,68.01300000000003,3.0,32.0,5.0,4.0,22666.666666666668,28000.0,25.0,5.0,2.0,1.0,2.0,0.6399999999999999,25000.0,31000.0,60.0,5.0,-0.22030000000000002,158.0,2024.0,11.0,Documentary,free,True,False,False,False,True,True,True,Approved
0.56,34.0,77.0,131.0,4.0,12.0,18.0,0.8442,0.4019,-0.2732,59.745000000000005,37.76750000000001,1.0,18.0,2.0,4.0,32666.666666666668,39000.0,25.0,4.0,1.0,1.0,2.0,0.625,24000.0,30000.0,50.0,4.0,0.21080000000000004,64.0,2024.0,12.0,Film,basic,False,False,True,False,False,True,True,Needs Review
0.97,29.0,179.0,42.0,3.0,28.0,6.0,0.0,0.5434,0.2732,66.1340476190476,48.690000000000026,2.0,11.0,3.0,5.0,42500.0,50000.0,60.0,5.0,3.0,0.0,2.0,0.48,30000.0,33000.0,60.0,4.0,0.11335999999999999,115.0,2026.0,1.0,TV,basic,True,False,True,False,False,True,True,Rejected
0.16,32.0,90.0,95.0,3.0,15.0,16.0,0.0,0.8481,0.5994,60.76000000000002,79.80916666666668,3.0,33.0,5.0,3.0,34000.0,37000.0,33.33333333333333,5.0,1.0,4.0,0.0,0.31999999999999984,30000.0,33000.0,60.0,4.0,-0.04526,163.0,2024.0,12.0,Film,premium,True,False,True,False,False,True,True,Approved
0.14,36.0,180.0,148.0,3.0,27.0,24.0,0.0,0.8555,0.0,47.82066666666668,85.63800000000003,3.0,28.0,4.0,2.0,42000.0,42000.0,50.0,4.0,2.0,0.0,2.0,0.5,40000.0,40000.0,75.0,3.0,0.31170000000000003,122.0,2026.0,2.0,Film,basic,True,False,True,False,False,True,False,Approved
0.55,37.0,141.0,77.0,3.0,22.0,12.0,0.0,0.5859,0.5994,70.50704545454548,59.745000000000005,3.0,21.0,3.0,4.0,41500.0,49000.0,50.0,6.0,0.0,4.0,2.0,0.4444444444444444,30250.0,34000.0,33.33333333333333,2.0,-0.023149999999999993,118.0,2024.0,7.0,Documentary,basic,True,True,False,False,False,True,False,Needs Review
0.79,38.0,192.0,85.0,3.0,31.0,13.0,0.0,0.8979,0.0,75.00651612903226,63.57596153846157,1.0,22.0,4.0,3.0,32000.0,32000.0,66.66666666666666,4.0,2.0,1.0,1.0,0.625,0.0,0.0,100.0,3.0,0.14985,146.0,2025.0,11.0,Theater,free,False,False,False,False,False,True,True,Needs Review
0.98,33.0,143.0,44.0,3.0,21.0,6.0,0.0,0.5267,0.0,38.58714285714291,48.690000000000026,3.0,22.0,2.0,4.0,33000.0,45000.0,50.0,4.0,1.0,3.0,0.0,0.375,34333.333333333336,39000.0,25.0,2.0,0.07975,71.0,2026.0,4.0,TV,premium,True,False,False,False,False,False,False,Rejected
0.4,45.0,114.0,81.0,5.0,18.0,13.0,0.0,0.5267,0.0,55.045000000000016,70.08365384615385,2.0,23.0,2.0,4.0,25000.0,37000.0,25.0,6.0,1.0,2.0,3.0,0.6111111111111112,27200.0,39000.0,16.666666666666664,3.0,0.03303333333333333,61.0,2025.0,9.0,Theater,basic,True,False,False,True,False,True,False,Approved
0.81,29.0,191.0,133.0,3.0,28.0,19.0,0.0,0.8126,-0.1531,47.05814285714288,35.65929824561405,3.0,20.0,2.0,2.0,0.0,0.0,100.0,4.0,2.0,1.0,1.0,0.625,20333.333333333332,26000.0,25.0,3.0,0.0018249999999999933,70.0,2025.0,3.0,Film,basic,True,False,False,False,False,True,False,Rejected
0.82,25.0,101.0,76.0,3.0,17.0,14.0,0.3182,-0.2263,0.0,51.78921568627453,99.36976190476192,1.0,31.0,1.0,5.0,24750.0,43000.0,20.0,4.0,1.0,1.0,2.0,0.625,16000.0,16000.0,75.0,3.0,0.142275,45.0,2025.0,2.0,TV,free,False,False,True,True,False,True,False,Rejected
0.33,36.0,167.0,135.0,3.0,23.0,20.0,0.0,-0.0516,-0.3182,35.47701086956522,43.55833333333334,1.0,15.0,5.0,5.0,25000.0,33000.0,40.0,6.0,0.0,3.0,3.0,0.5,37500.0,40000.0,66.66666666666666,4.0,0.08203333333333336,174.0,2024.0,11.0,Short Film,basic,False,False,False,False,True,True,True,Approved
0.03,34.0,113.0,118.0,3.0,18.0,18.0,0.0,0.0,0.0,64.44500000000002,59.745000000000005,3.0,30.0,2.0,4.0,38666.666666666664,42000.0,25.0,4.0,2.0,1.0,1.0,0.625,37500.0,38000.0,50.0,3.0,0.43237499999999995,75.0,2024.0,11.0,TV,free,True,False,True,False,False,True,True,Approved
0.3,32.0,109.0,92.0,3.0,17.0,14.0,0.0,-0.0258,0.6597,66.71862745098042,44.98404761904763,2.0,27.0,5.0,5.0,41000.0,41000.0,80.0,6.0,5.0,0.0,1.0,0.2777777777777777,31333.333333333332,37000.0,50.0,5.0,0.25716666666666665,155.0,2024.0,8.0,Documentary,basic,True,True,False,False,False,True,False,Approved
0.86,26.0,106.0,110.0,3.0,16.0,16.0,0.0,0.6369,0.0258,58.65916666666669,60.01250000000002,1.0,24.0,1.0,5.0,29400.0,41000.0,0.0,4.0,3.0,0.0,1.0,0.375,25666.666666666668,32000.0,25.0,3.0,0.070575,30.0,2024.0,9.0,Short Film,premium,True,False,False,False,True,True,False,Rejected
0.94,29.0,165.0,147.0,3.0,26.0,21.0,0.4588,0.2732,0.6597,55.13392307692311,52.44910714285717,1.0,27.0,5.0,5.0,24750.0,37000.0,20.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,100.0,3.0,-0.09106666666666667,163.0,2025.0,12.0,Theater,free,True,False,True,False,False,True,True,Rejected
0.76,32.0,179.0,94.0,3.0,28.0,16.0,0.0,0.8047,0.5423,60.09119047619049,74.52166666666669,2.0,25.0,3.0,2.0,11000.0,11000.0,50.0,6.0,3.0,3.0,0.0,0.5,33000.0,37000.0,66.66666666666666,3.0,0.10776666666666666,103.0,2026.0,3.0,Documentary,basic,False,False,False,False,False,False,False,Needs Review
0.51,32.0,159.0,127.0,3.0,24.0,18.0,0.0,0.7184,0.0,52.69500000000002,40.94500000000002,3.0,24.0,5.0,5.0,26000.0,31000.0,60.0,6.0,2.0,3.0,1.0,0.6111111111111112,29750.0,39000.0,33.33333333333333,6.0,0.1860166666666667,169.0,2024.0,10.0,Theater,premium,True,False,False,False,False,True,False,Needs Review
0.48,35.0,194.0,87.0,4.0,28.0,13.0,0.0,0.6249,-0.2023,31.951000000000022,24.529807692307713,2.0,14.0,3.0,2.0,22000.0,22000.0,50.0,4.0,1.0,1.0,2.0,0.625,34500.0,39000.0,50.0,4.0,0.08765,102.0,2025.0,2.0,Documentary,premium,True,False,True,False,False,True,False,Approved
0.75,40.0,183.0,130.0,3.0,25.0,18.0,0.0,-0.2023,0.6249,43.55783333333338,45.64500000000001,1.0,23.0,2.0,4.0,42500.0,46000.0,50.0,4.0,0.0,2.0,2.0,0.5,24333.333333333332,39000.0,25.0,4.0,0.166225,79.0,2025.0,4.0,Film,premium,False,False,False,False,False,True,False,Needs Review
0.73,41.0,181.0,76.0,3.0,27.0,12.0,0.0,0.6705,-0.4767,41.55400000000003,52.69500000000002,1.0,25.0,5.0,2.0,19500.0,23000.0,0.0,5.0,1.0,3.0,1.0,0.5599999999999999,28000.0,32000.0,60.0,4.0,0.18196,169.0,2024.0,11.0,Theater,free,True,False,False,False,False,True,True,Needs Review
0.62,34.0,130.0,79.0,3.0,20.0,12.0,0.0,0.3182,0.7096,64.70833333333334,66.79500000000002,1.0,28.0,5.0,2.0,13000.0,13000.0,50.0,4.0,2.0,1.0,1.0,0.625,29000.0,29000.0,75.0,3.0,0.35040000000000004,172.0,2026.0,1.0,Theater,basic,False,False,True,False,False,True,True,Needs Review
0.83,33.0,108.0,116.0,3.0,17.0,19.0,0.0,-0.5106,0.0,56.76568627450982,75.73298245614036,3.0,24.0,1.0,4.0,0.0,0.0,100.0,5.0,2.0,2.0,1.0,0.6399999999999999,32000.0,32000.0,80.0,4.0,0.28446,41.0,2024.0,11.0,TV,free,True,False,True,False,True,True,True,Rejected
0.55,39.0,156.0,147.0,3.0,24.0,21.0,0.0,0.8591,0.5267,45.64500000000001,44.39196428571432,2.0,23.0,1.0,5.0,26500.0,34000.0,60.0,6.0,1.0,1.0,4.0,0.5,25333.333333333332,32000.0,50.0,3.0,0.2771166666666667,55.0,2024.0,8.0,TV,basic,True,True,False,False,False,True,False,Needs Review
0.68,30.0,103.0,144.0,3.0,17.0,22.0,0.0,-0.2263,-0.8126,86.62450980392158,40.8599090909091,2.0,12.0,2.0,5.0,34000.0,47000.0,60.0,3.0,2.0,0.0,1.0,0.4444444444444444,33000.0,33000.0,66.66666666666666,3.0,0.11333333333333334,68.0,2025.0,9.0,TV,premium,True,False,False,False,False,True,False,Needs Review
0.67,23.0,93.0,119.0,3.0,14.0,18.0,0.0,-0.4019,0.4019,42.61571428571432,64.44500000000002,2.0,15.0,5.0,5.0,23333.333333333332,28000.0,40.0,6.0,2.0,1.0,3.0,0.6111111111111112,35000.0,39000.0,66.66666666666666,4.0,0.1641,151.0,2025.0,2.0,Theater,free,True,False,True,False,False,True,False,Needs Review
0.1,39.0,177.0,54.0,4.0,27.0,9.0,0.0,0.6369,0.296,60.35400000000001,89.46750000000003,1.0,13.0,4.0,4.0,42000.0,47000.0,50.0,5.0,1.0,3.0,1.0,0.5599999999999999,28500.0,32000.0,60.0,4.0,0.13713999999999998,120.0,2025.0,11.0,Documentary,free,False,False,False,True,False,False,True,Approved
1.0,46.0,160.0,59.0,4.0,24.0,11.0,0.4588,0.6124,0.6124,53.91300000000004,101.27068181818181,2.0,26.0,1.0,4.0,0.0,0.0,100.0,5.0,1.0,2.0,2.0,0.6399999999999999,26750.0,38000.0,20.0,5.0,0.2849,38.0,2025.0,4.0,Short Film,free,True,False,False,False,False,True,False,Rejected
0.75,29.0,162.0,77.0,3.0,22.0,11.0,0.0772,0.0,0.4019,28.207045454545465,32.05250000000001,3.0,22.0,3.0,3.0,43000.0,50000.0,33.33333333333333,4.0,3.0,0.0,1.0,0.375,35000.0,35000.0,75.0,3.0,0.27615,111.0,2026.0,3.0,Short Film,basic,True,False,False,False,False,True,False,Needs Review
0.22,32.0,198.0,93.0,3.0,29.0,12.0,0.0,-0.8885,-0.5267,56.067097701149464,26.525000000000006,1.0,23.0,3.0,4.0,31000.0,48000.0,0.0,4.0,1.0,3.0,0.0,0.375,30000.0,30000.0,75.0,3.0,0.0625,92.0,2025.0,6.0,Documentary,basic,False,True,False,False,True,True,False,Approved
0.54,27.0,108.0,55.0,3.0,15.0,8.0,0.0,0.0,0.0,32.56000000000003,75.87500000000001,1.0,9.0,2.0,3.0,31500.0,38000.0,33.33333333333333,4.0,0.0,0.0,4.0,0.0,35000.0,37000.0,50.0,3.0,-0.020925,85.0,2025.0,10.0,Documentary,free,False,False,False,False,False,True,False,Needs Review
0.03,31.0,94.0,101.0,3.0,15.0,14.0,0.0,0.0,0.0,66.40000000000003,44.98404761904763,2.0,17.0,2.0,3.0,44000.0,44000.0,66.66666666666666,4.0,0.0,3.0,1.0,0.375,35000.0,35000.0,75.0,2.0,0.0,73.0,2025.0,11.0,Documentary,free,True,False,False,False,False,False,True,Approved
0.76,30.0,98.0,80.0,3.0,13.0,12.0,0.0,0.0,-0.4215,31.037500000000023,24.495000000000005,1.0,19.0,4.0,3.0,25500.0,26000.0,33.33333333333333,4.0,3.0,0.0,1.0,0.375,23000.0,23000.0,50.0,4.0,0.29245,134.0,2026.0,2.0,TV,premium,False,False,True,False,False,True,False,Needs Review
0.36,28.0,146.0,133.0,3.0,22.0,19.0,0.0,-0.2973,0.4754,47.434318181818185,40.11192982456143,2.0,17.0,5.0,3.0,38000.0,38000.0,66.66666666666666,3.0,2.0,1.0,0.0,0.4444444444444444,32500.0,34000.0,33.33333333333333,2.0,-0.09613333333333335,161.0,2024.0,11.0,Short Film,premium,True,False,False,False,False,False,True,Approved
0.56,35.0,194.0,117.0,3.0,32.0,15.0,0.0,0.836,0.0,71.87791666666669,4.360000000000014,2.0,21.0,2.0,3.0,40000.0,40000.0,66.66666666666666,6.0,2.0,0.0,4.0,0.4444444444444444,32666.666666666668,36000.0,50.0,4.0,0.19438333333333332,62.0,2024.0,6.0,Film,premium,True,True,False,False,False,True,False,Needs Review
0.79,31.0,195.0,97.0,3.0,29.0,13.0,0.4019,0.0,0.4939,53.14985632183911,20.22128205128206,1.0,26.0,5.0,3.0,36000.0,36000.0,66.66666666666666,5.0,2.0,3.0,0.0,0.48,23666.666666666668,27000.0,40.0,4.0,0.25858,154.0,2026.0,3.0,Film,basic,True,False,False,False,False,True,False,Needs Review
0.64,38.0,162.0,111.0,3.0,23.0,18.0,0.0,0.0516,0.5994,50.190054347826106,59.745000000000005,2.0,23.0,3.0,4.0,33333.333333333336,49000.0,25.0,4.0,1.0,3.0,0.0,0.375,28000.0,28000.0,75.0,3.0,0.786025,115.0,2024.0,6.0,Documentary,free,True,True,False,False,False,True,False,Needs Review
0.23,28.0,94.0,72.0,3.0,15.0,12.0,0.3612,0.4019,0.1779,88.96000000000004,82.92500000000001,2.0,32.0,1.0,2.0,29000.0,40000.0,0.0,6.0,0.0,4.0,2.0,0.4444444444444444,26750.0,37000.0,33.33333333333333,4.0,0.2548,44.0,2024.0,9.0,Film,basic,True,False,False,False,False,True,False,Approved
0.19,33.0,144.0,137.0,3.0,24.0,17.0,0.0,0.6486,0.4939,66.79500000000002,16.953921568627493,3.0,25.0,2.0,2.0,14000.0,14000.0,50.0,5.0,4.0,1.0,0.0,0.31999999999999984,26500.0,36000.0,60.0,4.0,-0.023140000000000015,64.0,2025.0,1.0,Short Film,basic,True,False,True,False,False,True,True,Approved
0.94,32.0,182.0,94.0,3.0,30.0,15.0,0.0,0.8834,0.2732,62.565000000000026,66.40000000000003,3.0,11.0,1.0,3.0,34000.0,36000.0,33.33333333333333,3.0,1.0,2.0,0.0,0.4444444444444444,15000.0,15000.0,66.66666666666666,2.0,0.2073,53.0,2026.0,3.0,Short Film,free,True,False,False,False,False,True,False,Rejected
0.14,42.0,97.0,94.0,3.0,16.0,14.0,0.0,-0.5423,0.8481,74.52166666666669,38.941190476190485,2.0,19.0,5.0,4.0,36000.0,38000.0,50.0,5.0,2.0,2.0,1.0,0.6399999999999999,30000.0,37000.0,20.0,3.0,0.26080000000000003,177.0,2026.0,4.0,Film,free,True,False,False,False,False,True,False,Approved
0.91,38.0,100.0,70.0,3.0,15.0,11.0,0.4404,0.3612,0.0,43.84000000000003,55.12522727272727,2.0,22.0,2.0,3.0,23500.0,30000.0,33.33333333333333,4.0,0.0,2.0,2.0,0.5,23000.0,28000.0,25.0,4.0,0.30427499999999996,87.0,2025.0,7.0,Documentary,premium,True,True,False,False,False,True,False,Rejected
0.24,42.0,116.0,126.0,3.0,18.0,22.0,0.0,0.8519,0.6808,64.44500000000002,78.19795454545455,3.0,13.0,1.0,3.0,35500.0,44000.0,33.33333333333333,6.0,2.0,2.0,2.0,0.6666666666666667,30000.0,39000.0,16.666666666666664,5.0,0.32975,50.0,2025.0,11.0,Documentary,basic,True,False,False,False,True,True,True,Approved
0.97,28.0,174.0,149.0,3.0,28.0,21.0,0.0,-0.4215,-0.5829,60.74428571428575,56.47767857142861,3.0,31.0,2.0,4.0,20000.0,22000.0,50.0,3.0,2.0,1.0,0.0,0.4444444444444444,0.0,0.0,100.0,2.0,0.13396666666666665,87.0,2024.0,8.0,TV,free,True,True,False,False,False,False,False,Rejected
1.0,28.0,176.0,133.0,3.0,28.0,20.0,0.5719,0.4019,-0.1531,72.17690476190475,36.79000000000002,1.0,24.0,4.0,2.0,0.0,0.0,100.0,6.0,2.0,3.0,1.0,0.6111111111111112,24000.0,35000.0,33.33333333333333,3.0,0.4044666666666667,129.0,2025.0,1.0,Theater,free,True,False,True,False,False,True,True,Rejected
0.32,34.0,110.0,91.0,3.0,14.0,13.0,0.4588,0.0,-0.4767,26.855476190476196,46.2520512820513,2.0,17.0,1.0,2.0,23000.0,23000.0,50.0,5.0,1.0,1.0,3.0,0.56,29666.666666666668,40000.0,40.0,4.0,0.03494,40.0,2025.0,11.0,Short Film,free,True,False,False,False,False,True,True,Approved
0.42,26.0,192.0,116.0,3.0,30.0,17.0,0.0,-0.0258,-0.765,59.745000000000005,61.742156862745134,1.0,19.0,5.0,4.0,29000.0,49000.0,25.0,4.0,1.0,2.0,1.0,0.625,28000.0,28000.0,75.0,4.0,-0.108675,171.0,2024.0,6.0,Documentary,basic,True,True,False,False,False,True,False,Approved
0.43,46.0,171.0,110.0,3.0,24.0,19.0,0.0,0.4055,-0.1027,43.33800000000002,75.73298245614036,2.0,26.0,1.0,5.0,31200.0,49000.0,0.0,3.0,1.0,2.0,0.0,0.4444444444444444,30000.0,33000.0,0.0,2.0,-0.04026666666666667,38.0,2025.0,4.0,Theater,premium,True,False,False,False,False,False,False,Approved
0.79,27.0,132.0,117.0,3.0,18.0,17.0,0.0,0.891,-0.1027,22.14500000000001,51.78921568627453,3.0,26.0,5.0,5.0,41000.0,41000.0,80.0,5.0,3.0,1.0,1.0,0.5599999999999999,0.0,0.0,100.0,3.0,-0.04046,172.0,2025.0,7.0,TV,basic,True,True,False,False,False,True,False,Needs Review
0.08,32.0,114.0,77.0,3.0,18.0,10.0,0.0,-0.128,0.7717,73.84500000000001,24.100000000000023,2.0,28.0,1.0,2.0,0.0,0.0,100.0,6.0,3.0,1.0,2.0,0.6111111111111112,22250.0,33000.0,33.33333333333333,4.0,0.14541666666666667,43.0,2025.0,6.0,Theater,basic,True,True,False,False,False,True,False,Approved
0.78,40.0,185.0,134.0,4.0,27.0,19.0,0.0,0.7269,0.3182,54.08733333333336,49.01719298245615,2.0,21.0,2.0,4.0,35000.0,36000.0,50.0,3.0,1.0,0.0,2.0,0.4444444444444444,34000.0,36000.0,33.33333333333333,2.0,-0.11306666666666669,62.0,2025.0,11.0,Theater,basic,True,False,False,False,False,True,True,Needs Review
0.24,28.0,158.0,83.0,3.0,25.0,12.0,0.0,0.8271,0.0,66.40000000000003,52.69500000000002,3.0,19.0,4.0,2.0,0.0,0.0,100.0,3.0,0.0,0.0,3.0,0.0,22500.0,25000.0,33.33333333333333,2.0,0.4661666666666666,145.0,2024.0,8.0,Documentary,free,True,True,False,False,False,False,False,Approved
0.68,33.0,156.0,104.0,3.0,22.0,13.0,0.0,0.6494,0.4939,47.434318181818185,-1.5009615384615245,2.0,13.0,5.0,5.0,20666.666666666668,37000.0,40.0,4.0,1.0,2.0,1.0,0.625,29500.0,30000.0,50.0,2.0,0.23182499999999998,168.0,2024.0,7.0,Documentary,basic,True,True,False,False,False,True,False,Needs Review
0.84,31.0,132.0,100.0,4.0,19.0,16.0,0.0,-0.743,0.6369,37.2663815789474,63.94666666666669,3.0,24.0,4.0,2.0,0.0,0.0,100.0,6.0,2.0,3.0,1.0,0.6111111111111112,25333.333333333332,29000.0,50.0,4.0,0.22696666666666668,142.0,2025.0,1.0,Short Film,premium,True,False,True,False,False,True,True,Rejected
0.89,35.0,87.0,131.0,3.0,13.0,19.0,0.0,0.0772,0.8481,37.54519230769233,50.6242763157895,3.0,13.0,5.0,5.0,37000.0,37000.0,80.0,6.0,2.0,4.0,0.0,0.4444444444444444,28500.0,30000.0,66.66666666666666,3.0,0.20256666666666664,157.0,2025.0,10.0,Documentary,premium,True,False,False,True,False,True,False,Rejected
0.78,30.0,199.0,96.0,3.0,32.0,15.0,0.0,0.8225,0.296,61.302916666666704,60.76000000000002,3.0,27.0,1.0,2.0,38000.0,38000.0,0.0,6.0,2.0,3.0,1.0,0.6111111111111112,25000.0,31000.0,50.0,4.0,0.10316666666666667,49.0,2025.0,9.0,Theater,free,True,False,False,False,False,True,False,Needs Review
0.43,34.0,128.0,129.0,3.0,20.0,19.0,0.0,0.0258,-0.5423,43.55833333333334,53.4698245614035,1.0,23.0,1.0,2.0,20500.0,22000.0,0.0,6.0,2.0,3.0,1.0,0.6111111111111112,22500.0,29000.0,66.66666666666666,4.0,0.29185,35.0,2024.0,7.0,Theater,premium,False,True,False,False,False,False,False,Approved
0.02,31.0,154.0,118.0,3.0,23.0,16.0,0.4588,0.5106,0.4215,50.190054347826106,26.934166666666698,3.0,23.0,1.0,2.0,26000.0,26000.0,50.0,5.0,0.0,3.0,2.0,0.48,26500.0,38000.0,60.0,2.0,0.29088,56.0,2024.0,8.0,TV,premium,True,False,False,False,False,True,False,Approved
1.0,36.0,121.0,116.0,3.0,18.0,18.0,0.0,0.296,0.6908,45.64500000000001,84.76750000000003,1.0,16.0,5.0,3.0,29666.666666666668,36000.0,0.0,5.0,1.0,3.0,1.0,0.5599999999999999,25666.666666666668,30000.0,40.0,3.0,0.2778,173.0,2025.0,2.0,Short Film,premium,True,False,True,False,False,True,False,Rejected
0.49,33.0,152.0,116.0,3.0,23.0,15.0,0.0,-0.2263,0.4939,51.3573043478261,30.022500000000008,2.0,33.0,1.0,2.0,45000.0,45000.0,50.0,5.0,4.0,0.0,1.0,0.31999999999999984,26000.0,34000.0,60.0,2.0,0.18868000000000001,31.0,2025.0,5.0,Film,free,True,True,False,False,True,False,False,Approved
0.98,35.0,150.0,108.0,3.0,22.0,16.0,0.25,0.128,0.128,52.39627272727273,37.50916666666669,1.0,21.0,2.0,3.0,25333.333333333332,49000.0,0.0,6.0,0.0,3.0,3.0,0.5,27666.666666666668,38000.0,50.0,4.0,0.26761666666666667,64.0,2024.0,12.0,Film,free,True,False,True,False,False,True,True,Rejected
0.47,36.0,112.0,83.0,4.0,17.0,13.0,0.4588,-0.4767,0.6908,61.742156862745134,63.57596153846157,1.0,14.0,5.0,2.0,29000.0,38000.0,0.0,4.0,2.0,0.0,2.0,0.5,34250.0,38000.0,0.0,3.0,0.13367500000000002,159.0,2024.0,8.0,TV,premium,True,True,False,False,False,True,False,Approved
0.89,31.0,145.0,80.0,3.0,22.0,12.0,0.0,0.5267,0.3182,41.72803030303032,47.67500000000001,3.0,16.0,2.0,4.0,46000.0,46000.0,75.0,3.0,0.0,3.0,0.0,0.0,38000.0,38000.0,66.66666666666666,3.0,0.2814,73.0,2025.0,10.0,Theater,basic,True,False,False,True,False,True,False,Rejected
0.27,30.0,137.0,97.0,3.0,21.0,14.0,0.25,-0.7351,0.6486,41.42914285714289,42.61571428571432,1.0,25.0,3.0,5.0,27500.0,41000.0,60.0,6.0,1.0,2.0,3.0,0.6111111111111112,25500.0,35000.0,33.33333333333333,4.0,-0.13244999999999998,97.0,2025.0,1.0,Short Film,free,True,False,True,False,False,True,True,Approved
0.9,48.0,182.0,102.0,4.0,28.0,15.0,0.0,-0.3204,0.3818,51.026904761904774,49.48000000000002,1.0,17.0,3.0,5.0,25000.0,25000.0,60.0,4.0,1.0,1.0,2.0,0.625,21500.0,27000.0,50.0,4.0,0.009649999999999999,93.0,2025.0,8.0,Short Film,basic,True,True,False,False,False,True,False,Rejected
